Time,Ax,Ay,Az,Gx,Gy,Gz
16:09:14:605,-0.07,-0.01,10.07,-0.29,-0.09,-0.42
16:09:14:625,-0.04,0.00,10.08,-0.19,0.02,-0.34
16:09:14:645,-0.06,0.03,10.04,-0.30,-0.20,-0.37
16:09:14:665,-0.08,0.01,10.03,-0.29,-0.02,-0.34
16:09:14:685,-0.06,0.00,10.04,-0.22,-0.21,-0.34
16:09:14:705,-0.07,0.00,10.08,-0.17,0.02,-0.43
16:09:14:725,-0.07,0.01,10.00,-0.21,-0.25,-0.37
16:09:14:745,-0.08,0.02,10.06,-0.16,-0.03,-0.37
16:09:14:765,-0.06,-0.02,10.04,-0.24,-0.24,-0.40
16:09:14:785,-0.06,-0.02,10.08,-0.13,-0.03,-0.44
16:09:14:805,-0.08,-0.01,10.03,-0.20,-0.19,-0.37
16:09:14:825,-0.08,0.00,10.05,-0.18,-0.08,-0.38
16:09:14:845,-0.04,0.00,10.06,-0.16,-0.21,-0.41
16:09:14:865,-0.06,0.00,10.00,-0.20,-0.01,-0.39
16:09:14:885,-0.06,0.00,10.03,-0.15,-0.07,-0.37
16:09:14:905,-0.08,0.00,10.00,-0.25,-0.24,-0.32
16:09:14:925,-0.06,0.01,10.08,-0.21,-0.10,-0.38
16:09:14:945,-0.08,0.00,10.04,-0.11,-0.21,-0.32
16:09:14:965,-0.06,0.00,10.04,-0.20,0.00,-0.41
16:09:14:985,-0.06,0.00,10.05,-0.20,-0.31,-0.28
16:09:15:005,-0.06,0.02,10.09,-0.28,-0.18,-0.37
16:09:15:025,-0.08,0.00,10.03,-0.12,-0.14,-0.38
16:09:15:045,-0.08,-0.03,10.07,-0.17,0.01,-0.38
16:09:15:065,-0.08,0.00,10.04,-0.23,-0.08,-0.33
16:09:15:085,-0.03,-0.01,10.09,-0.28,-0.06,-0.36
16:09:15:105,-0.05,0.00,10.01,-0.06,0.08,-0.40
16:09:15:125,-0.05,0.00,10.07,-0.28,-0.18,-0.44
16:09:15:145,-0.09,0.01,10.01,-0.19,-0.04,-0.36
16:09:15:165,-0.08,0.00,10.03,-0.14,-0.09,-0.35
16:09:15:185,-0.04,0.00,10.09,-0.23,-0.12,-0.38
16:09:15:205,-0.05,-0.01,10.03,-0.17,-0.11,-0.34
16:09:15:225,-0.11,0.01,10.06,-0.26,0.06,-0.42
16:09:15:245,-0.08,-0.01,10.03,-0.30,-0.16,-0.40
16:09:15:265,-0.08,0.00,10.07,-0.27,-0.12,-0.32
16:09:15:285,-0.06,0.00,10.04,-0.23,-0.24,-0.36
16:09:15:305,-0.06,0.04,10.04,-0.20,-0.11,-0.30
16:09:15:325,-0.05,0.00,10.05,-0.12,-0.16,-0.31
16:09:15:345,-0.07,-0.01,10.02,-0.21,-0.17,-0.31
16:09:15:365,-0.06,0.00,10.05,-0.12,-0.03,-0.37
16:09:15:385,-0.07,0.00,10.07,-0.20,-0.15,-0.36
16:09:15:405,-0.07,0.00,10.06,-0.29,-0.20,-0.31
16:09:15:425,-0.06,-0.01,10.05,-0.23,-0.27,-0.34
16:09:15:445,-0.09,0.00,10.06,-0.29,-0.15,-0.37
16:09:15:465,-0.06,0.00,10.00,-0.25,-0.29,-0.37
16:09:15:485,-0.07,0.00,10.07,-0.23,-0.03,-0.40
16:09:15:505,-0.05,0.00,10.07,-0.19,-0.11,-0.42
16:09:15:525,-0.07,0.01,10.04,-0.22,0.03,-0.39
16:09:15:545,-0.08,0.00,10.06,-0.22,-0.14,-0.40
16:09:15:565,-0.05,0.00,10.03,-0.31,-0.19,-0.34
16:09:15:585,-0.04,0.00,10.10,-0.26,-0.20,-0.31
16:09:15:605,-0.09,0.00,10.02,-0.29,-0.23,-0.28
16:09:15:625,-0.07,0.00,10.07,-0.23,0.02,-0.42
