Time,Ax,Ay,Az,Gx,Gy,Gz
17:24:19:4890,-0.59,1.39,-9.50,-0.20,-0.09,-0.37
17:24:19:5091,-0.59,1.40,-9.41,-0.17,-0.14,-0.37
17:24:19:5292,-0.59,1.43,-9.46,-0.15,-0.10,-0.28
17:24:19:5492,-0.61,1.40,-9.42,-0.20,-0.33,-0.37
17:24:19:5691,-0.59,1.42,-9.39,-0.13,0.00,-0.38
17:24:19:5891,-0.57,1.40,-9.49,-0.20,-0.10,-0.39
17:24:19:6091,-0.57,1.37,-9.42,-0.36,-0.21,-0.30
17:24:19:6291,-0.60,1.39,-9.41,-0.09,-0.04,-0.33
17:24:19:6491,-0.60,1.39,-9.37,-0.32,-0.28,-0.32
17:24:19:6691,-0.60,1.41,-9.43,-0.10,0.04,-0.37
17:24:19:6892,-0.58,1.41,-9.44,-0.32,-0.16,-0.30
17:24:19:7091,-0.61,1.43,-9.44,-0.13,-0.07,-0.35
17:24:19:7292,-0.60,1.41,-9.42,-0.29,-0.06,-0.33
17:24:19:7492,-0.59,1.40,-9.47,-0.03,0.03,-0.44
17:24:19:7692,-0.60,1.38,-9.46,-0.30,-0.31,-0.34
17:24:19:7892,-0.58,1.42,-9.42,-0.28,-0.20,-0.33
17:24:19:8092,-0.62,1.39,-9.48,-0.18,-0.11,-0.28
17:24:19:8292,-0.58,1.41,-9.37,-0.28,-0.28,-0.38
17:24:19:8492,-0.61,1.40,-9.49,-0.04,0.28,-0.39
17:24:19:8692,-0.59,1.39,-9.42,-0.31,-0.34,-0.29
17:24:19:8892,-0.56,1.39,-9.51,-0.14,0.13,-0.37
17:24:19:9092,-0.61,1.41,-9.50,-0.25,-0.17,-0.30
17:24:19:9292,-0.61,1.36,-9.48,-0.17,-0.20,-0.34
17:24:19:9492,-0.60,1.42,-9.40,-0.24,-0.11,-0.41
17:24:19:9692,-0.57,1.40,-9.46,-0.26,-0.08,-0.34
17:24:19:9892,-0.58,1.38,-9.41,-0.06,-0.12,-0.42
17:24:20:0092,-0.60,1.41,-9.40,-0.28,-0.20,-0.29
17:24:20:0293,-0.59,1.39,-9.40,-0.14,-0.06,-0.37
17:24:20:0492,-0.57,1.42,-9.44,-0.09,-0.03,-0.40
17:24:20:0692,-0.58,1.42,-9.45,-0.20,-0.08,-0.30
17:24:20:0892,-0.60,1.42,-9.46,-0.20,-0.03,-0.32
17:24:20:1092,-0.61,1.43,-9.43,-0.19,0.02,-0.37
17:24:20:1292,-0.61,1.43,-9.35,-0.20,-0.20,-0.36
17:24:20:1492,-0.59,1.37,-9.44,-0.19,-0.04,-0.37
17:24:20:1692,-0.57,1.39,-9.44,-0.30,-0.19,-0.39
17:24:20:1892,-0.60,1.39,-9.45,-0.20,-0.04,-0.32
17:24:20:2092,-0.61,1.40,-9.39,-0.33,-0.29,-0.36
17:24:20:2292,-0.57,1.42,-9.44,-0.20,-0.01,-0.38
17:24:20:2492,-0.57,1.37,-9.44,-0.12,-0.12,-0.31
17:24:20:2692,-0.60,1.41,-9.41,-0.26,-0.23,-0.35
17:24:20:2892,-0.61,1.37,-9.44,-0.22,-0.14,-0.27
17:24:20:3092,-0.59,1.43,-9.37,-0.30,-0.25,-0.31
17:24:20:3292,-0.61,1.37,-9.45,-0.21,-0.05,-0.36
17:24:20:3492,-0.60,1.39,-9.43,-0.27,-0.19,-0.45
17:24:20:3692,-0.58,1.41,-9.42,-0.14,0.07,-0.32
17:24:20:3892,-0.58,1.39,-9.40,-0.26,-0.24,-0.36
17:24:20:4092,-0.60,1.39,-9.42,-0.13,0.12,-0.38
17:24:20:4292,-0.61,1.39,-9.47,-0.31,-0.21,-0.38
17:24:20:4492,-0.60,1.41,-9.40,-0.27,-0.26,-0.33
17:24:20:4692,-0.59,1.41,-9.46,-0.18,-0.06,-0.36
17:24:20:4892,-0.60,1.40,-9.38,-0.31,-0.31,-0.37
17:24:20:5093,-0.61,1.40,-9.48,-0.09,0.08,-0.34
17:24:20:5294,-0.60,1.39,-9.43,-0.29,-0.31,-0.32
17:24:20:5493,-0.59,1.43,-9.46,-0.09,0.04,-0.35
17:24:20:5693,-0.60,1.41,-9.43,-0.26,-0.17,-0.35
17:24:20:5893,-0.58,1.41,-9.46,-0.37,-0.20,-0.35
17:24:20:6093,-0.61,1.42,-9.50,-0.15,-0.09,-0.31
17:24:20:6293,-0.61,1.41,-9.35,-0.21,-0.10,-0.37
17:24:20:6493,-0.60,1.41,-9.43,-0.16,-0.18,-0.34
17:24:20:6693,-0.60,1.37,-9.44,-0.27,-0.22,-0.33
